rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 8,SEMJONOVS Mihails,LAT,"Born: Jun 05, 1987",B.weight: 68.50,Group: A,Snatch: 125,CI&Jerk: 157,Total: 282,,69kgMen,Total,53
Rank: 9,GRECO Emanuele,ITA,"Born: Aug 12, 1987",B.weight: 68.60,Group: A,Snatch: 123,CI&Jerk: 158,Total: 281,,69kgMen,Total,53
Rank: 10,MORILLAS SANCHEZ Isaac Julian,ESP,"Born: Oct 16, 1988",B.weight: 68.70,Group: A,Snatch: 125,CI&Jerk: 150,Total: 275,,69kgMen,Total,53
Rank: 11,LERCH Zsolt,HUN,"Born: Aug 15, 1990",B.weight: 66.20,Group: A,Snatch: 116,CI&Jerk: 140,Total: 256,,69kgMen,Total,53
Rank: 12,BYRD Cathal,IRL,"Born: Aug 15, 1986",B.weight: 68.90,Group: A,Snatch: 105,CI&Jerk: 140,Total: 245,,69kgMen,Total,53
Rank: 1,YAGCI Semih,TUR,"Born: Nov 15, 1988",B.weight: 76.85,Group: A,1: 145,2: 151,3: 154,Total: 154,77kgMen,Snatch,53
Rank: 2,CHYKYDA Iurii,UKR,"Born: Dec 09, 1988",B.weight: 76.76,Group: A,1: -150,2: 150,3: 153,Total: 153,77kgMen,Snatch,53
Rank: 3,AGHASYAN Aghasi,ARM,"Born: Aug 29, 1988",B.weight: 76.00,Group: A,1: 145,2: 150,3: -152,Total: 150,77kgMen,Snatch,53
Rank: 4,MIRZOYAN Arayik,ARM,"Born: Jul 29, 1987",B.weight: 75.10,Group: A,1: -148,2: -148,3: 148,Total: 148,77kgMen,Snatch,53
Rank: 5,KELES Samet,TUR,"Born: May 22, 1986",B.weight: 76.65,Group: A,1: 140,2: 148,3: -151,Total: 148,77kgMen,Snatch,53
Rank: 6,KLIS Roman,POL,"Born: May 03, 1988",B.weight: 76.75,Group: A,1: 143,2: 148,3: -151,Total: 148,77kgMen,Snatch,53
Rank: 7,MICKEVICIUS Marius,LTU,"Born: Nov 22, 1990",B.weight: 76.90,Group: A,1: 140,2: 145,3: -148,Total: 145,77kgMen,Snatch,53
Rank: 8,ROSU Alexandru,ROU,"Born: Apr 30, 1987",B.weight: 76.10,Group: A,1: -141,2: -141,3: 142,Total: 142,77kgMen,Snatch,53
Rank: 9,SROKA Krystian Krzysztof,POL,"Born: Jan 13, 1991",B.weight: 76.85,Group: A,1: 135,2: 140,3: 142,Total: 142,77kgMen,Snatch,53
Rank: 10,BIRCA Andrei,MDA,"Born: Mar 23, 1988",B.weight: 76.05,Group: A,1: 138,2: 141,3: -143,Total: 141,77kgMen,Snatch,53
Rank: 11,CANGEMI Enrico,ITA,"Born: Nov 05, 1988",B.weight: 76.30,Group: A,1: 133,2: 138,3: 141,Total: 141,77kgMen,Snatch,53
Rank: 12,MARCO Joan J.,ESP,"Born: Oct 01, 1987",B.weight: 74.25,Group: A,1: 130,2: 135,3: 137,Total: 137,77kgMen,Snatch,53
Rank: 13,SAMKO Karol,SVK,"Born: Mar 09, 1990",B.weight: 76.65,Group: A,1: 130,2: 134,3: -138,Total: 134,77kgMen,Snatch,53
Rank: 14,MARICCHIO Thomas,ITA,"Born: Jan 02, 1989",B.weight: 75.85,Group: A,1: 120,2: -125,3: -125,Total: 120,77kgMen,Snatch,53
Rank: 15,MORINA Valmir,SUI,"Born: Oct 10, 1986",B.weight: 71.55,Group: A,1: 93,2: -97,3: -97,Total: 93,77kgMen,Snatch,53
Rank: ---,VAN WEMMEL Nicky,BEL,"Born: Jul 01, 1986",B.weight: 75.75,Group: A,1: -112,2: -112,3: -112,Total: ---,77kgMen,Snatch,53
Rank: 1,AGHASYAN Aghasi,ARM,"Born: Aug 29, 1988",B.weight: 76.00,Group: A,1: 180,2: 183,3: 187,Total: 187,77kgMen,CleanJerk,53
Rank: 2,KLIS Roman,POL,"Born: May 03, 1988",B.weight: 76.75,Group: A,1: -183,2: -183,3: 183,Total: 183,77kgMen,CleanJerk,53
Rank: 3,CHYKYDA Iurii,UKR,"Born: Dec 09, 1988",B.weight: 76.76,Group: A,1: 171,2: 176,3: 180,Total: 180,77kgMen,CleanJerk,53
Rank: 4,YAGCI Semih,TUR,"Born: Nov 15, 1988",B.weight: 76.85,Group: A,1: -175,2: -176,3: 176,Total: 176,77kgMen,CleanJerk,53
Rank: 5,BIRCA Andrei,MDA,"Born: Mar 23, 1988",B.weight: 76.05,Group: A,1: 170,2: -175,3: 175,Total: 175,77kgMen,CleanJerk,53
Rank: 6,MIRZOYAN Arayik,ARM,"Born: Jul 29, 1987",B.weight: 75.10,Group: A,1: 173,2: -181,3: -181,Total: 173,77kgMen,CleanJerk,53
Rank: 7,ROSU Alexandru,ROU,"Born: Apr 30, 1987",B.weight: 76.10,Group: A,1: 173,2: -178,3: -178,Total: 173,77kgMen,CleanJerk,53
Rank: 8,KELES Samet,TUR,"Born: May 22, 1986",B.weight: 76.65,Group: A,1: 160,2: 165,3: 172,Total: 172,77kgMen,CleanJerk,53
Rank: 9,SROKA Krystian Krzysztof,POL,"Born: Jan 13, 1991",B.weight: 76.85,Group: A,1: 170,2: -175,3: -175,Total: 170,77kgMen,CleanJerk,53
Rank: 10,MICKEVICIUS Marius,LTU,"Born: Nov 22, 1990",B.weight: 76.90,Group: A,1: 170,2: -176,3: -176,Total: 170,77kgMen,CleanJerk,53
Rank: 11,CANGEMI Enrico,ITA,"Born: Nov 05, 1988",B.weight: 76.30,Group: A,1: 163,2: -168,3: 169,Total: 169,77kgMen,CleanJerk,53
Rank: 12,SAMKO Karol,SVK,"Born: Mar 09, 1990",B.weight: 76.65,Group: A,1: 162,2: 169,3: -177,Total: 169,77kgMen,CleanJerk,53
Rank: 13,MARCO Joan J.,ESP,"Born: Oct 01, 1987",B.weight: 74.25,Group: A,1: 160,2: 165,3: -170,Total: 165,77kgMen,CleanJerk,53
Rank: 14,MARICCHIO Thomas,ITA,"Born: Jan 02, 1989",B.weight: 75.85,Group: A,1: 140,2: 144,3: -150,Total: 144,77kgMen,CleanJerk,53
Rank: 15,VAN WEMMEL Nicky,BEL,"Born: Jul 01, 1986",B.weight: 75.75,Group: A,1: 142,2: -150,3: -150,Total: 142,77kgMen,CleanJerk,53
Rank: 16,MORINA Valmir,SUI,"Born: Oct 10, 1986",B.weight: 71.55,Group: A,1: 117,2: 120,3: -123,Total: 120,77kgMen,CleanJerk,53
Rank: 1,AGHASYAN Aghasi,ARM,"Born: Aug 29, 1988",B.weight: 76.00,Group: A,Snatch: 150,CI&Jerk: 187,Total: 337,,77kgMen,Total,53
Rank: 2,CHYKYDA Iurii,UKR,"Born: Dec 09, 1988",B.weight: 76.76,Group: A,Snatch: 153,CI&Jerk: 180,Total: 333,,77kgMen,Total,53
Rank: 3,KLIS Roman,POL,"Born: May 03, 1988",B.weight: 76.75,Group: A,Snatch: 148,CI&Jerk: 183,Total: 331,,77kgMen,Total,53
Rank: 4,YAGCI Semih,TUR,"Born: Nov 15, 1988",B.weight: 76.85,Group: A,Snatch: 154,CI&Jerk: 176,Total: 330,,77kgMen,Total,53
Rank: 5,MIRZOYAN Arayik,ARM,"Born: Jul 29, 1987",B.weight: 75.10,Group: A,Snatch: 148,CI&Jerk: 173,Total: 321,,77kgMen,Total,53
Rank: 6,KELES Samet,TUR,"Born: May 22, 1986",B.weight: 76.65,Group: A,Snatch: 148,CI&Jerk: 172,Total: 320,,77kgMen,Total,53
Rank: 7,BIRCA Andrei,MDA,"Born: Mar 23, 1988",B.weight: 76.05,Group: A,Snatch: 141,CI&Jerk: 175,Total: 316,,77kgMen,Total,53
Rank: 8,ROSU Alexandru,ROU,"Born: Apr 30, 1987",B.weight: 76.10,Group: A,Snatch: 142,CI&Jerk: 173,Total: 315,,77kgMen,Total,53
Rank: 9,MICKEVICIUS Marius,LTU,"Born: Nov 22, 1990",B.weight: 76.90,Group: A,Snatch: 145,CI&Jerk: 170,Total: 315,,77kgMen,Total,53
Rank: 10,SROKA Krystian Krzysztof,POL,"Born: Jan 13, 1991",B.weight: 76.85,Group: A,Snatch: 142,CI&Jerk: 170,Total: 312,,77kgMen,Total,53
