rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: ---,WALKER Graham,AUS,"Born: Jan 01, 1970",B.weight: 59.18,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 95,62kgMen,CleanJerk,148
Rank: ---,WAGNER Shane,AUS,"Born: Mar 09, 1996",B.weight: 61.45,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 83,62kgMen,CleanJerk,148
Rank: ---,BOYD Iravo,PNG,"Born: Jan 01, 1985",B.weight: 60.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 90,62kgMen,CleanJerk,148
Rank: ---,CLARK Scott,AUS,"Born: Jan 01, 1991",B.weight: 60.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 108,62kgMen,CleanJerk,148
Rank: ---,VILLALON Vester Louie,NZL,"Born: Nov 13, 1991",B.weight: 61.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 121,62kgMen,CleanJerk,148
Rank: ---,STEPANUS Lakka,INA,"Born: Jan 01, 1992",B.weight: 60.75,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 122,62kgMen,CleanJerk,148
Rank: ---,TIKODELAIMATUKU Tui Moce,FIJ,"Born: Dec 14, 1987",B.weight: 61.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 125,62kgMen,CleanJerk,148
Rank: ---,HAUMILI Ioane,TUV,"Born: Nov 23, 1988",B.weight: 61.30,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 128,62kgMen,CleanJerk,148
Rank: ---,ZHONGSHUANG Wu,CHN,"Born: Jan 01, 1991",B.weight: 60.15,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 145,62kgMen,CleanJerk,148
Rank: ---,BE Vannara,AUS,"Born: Feb 16, 1988",B.weight: 60.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 140,62kgMen,CleanJerk,148
Rank: ---,MINGINFEL Manuel,FSM,"Born: Sep 28, 1978",B.weight: 61.80,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 144,62kgMen,CleanJerk,148
Rank: 1,ZHONGSHUANG Wu,CHN,"Born: Jan 01, 1991",B.weight: 60.15,Group: A,Snatch: 114,CI&Jerk: 145,Total: 259,,62kgMen,Total,148
Rank: 2,MINGINFEL Manuel,FSM,"Born: Sep 28, 1978",B.weight: 61.80,Group: A,Snatch: 110,CI&Jerk: 144,Total: 254,,62kgMen,Total,148
Rank: 3,BE Vannara,AUS,"Born: Feb 16, 1988",B.weight: 60.95,Group: A,Snatch: 113,CI&Jerk: 140,Total: 253,,62kgMen,Total,148
Rank: 4,LAPUA Lapua Tuau,TUV,"Born: Apr 15, 1991",B.weight: 61.40,Group: A,Snatch: 105,CI&Jerk: 125,Total: 230,,62kgMen,Total,148
Rank: 5,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 60.65,Group: A,Snatch: 95,CI&Jerk: 130,Total: 225,,62kgMen,Total,148
Rank: 6,HAUMILI Ioane,TUV,"Born: Nov 23, 1988",B.weight: 61.30,Group: A,Snatch: 95,CI&Jerk: 128,Total: 223,,62kgMen,Total,148
Rank: 7,TIKODELAIMATUKU Tui Moce,FIJ,"Born: Dec 14, 1987",B.weight: 61.65,Group: A,Snatch: 95,CI&Jerk: 125,Total: 220,,62kgMen,Total,148
Rank: 8,STEPANUS Lakka,INA,"Born: Jan 01, 1992",B.weight: 60.75,Group: A,Snatch: 95,CI&Jerk: 122,Total: 217,,62kgMen,Total,148
Rank: 9,VILLALON Vester Louie,NZL,"Born: Nov 13, 1991",B.weight: 61.40,Group: A,Snatch: 95,CI&Jerk: 121,Total: 216,,62kgMen,Total,148
Rank: 10,CLARK Scott,AUS,"Born: Jan 01, 1991",B.weight: 60.95,Group: A,Snatch: 95,CI&Jerk: 108,Total: 203,,62kgMen,Total,148
Rank: 11,WALKER Graham,AUS,"Born: Jan 01, 1970",B.weight: 59.18,Group: A,Snatch: 75,CI&Jerk: 95,Total: 170,,62kgMen,Total,148
Rank: 12,BOYD Iravo,PNG,"Born: Jan 01, 1985",B.weight: 60.90,Group: A,Snatch: 65,CI&Jerk: 90,Total: 155,,62kgMen,Total,148
Rank: 13,WAGNER Shane,AUS,"Born: Mar 09, 1996",B.weight: 61.45,Group: A,Snatch: 66,CI&Jerk: 83,Total: 149,,62kgMen,Total,148
Rank: ---,MOKE Phillip,PNG,"Born: Jan 01, 1992",B.weight: 68.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 80,69kgMen,Snatch,148
Rank: ---,SAKARIAS Leo,PNG,"Born: Jul 07, 1977",B.weight: 66.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 90,69kgMen,Snatch,148
Rank: ---,MUNNS Matthew Thomas,AUS,"Born: Feb 24, 1993",B.weight: 69.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 90,69kgMen,Snatch,148
Rank: ---,STONE Mitchel,NZL,"Born: Jan 01, 1994",B.weight: 68.80,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 85,69kgMen,Snatch,148
Rank: ---,UDIA Toua,PNG,"Born: Dec 07, 1992",B.weight: 67.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 95,69kgMen,Snatch,148
Rank: ---,NAZARUDIN Nazarudin,INA,"Born: Jan 01, 1992",B.weight: 68.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 100,69kgMen,Snatch,148
Rank: ---,PESALELI Bob,SAM,"Born: Feb 05, 1993",B.weight: 68.25,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 98,69kgMen,Snatch,148
Rank: ---,TOROMON Takenibeia,KIR,"Born: Jan 29, 1992",B.weight: 68.70,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 120,69kgMen,Snatch,148
Rank: ---,MOKE Phillip,PNG,"Born: Jan 01, 1992",B.weight: 68.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 102,69kgMen,CleanJerk,148
Rank: ---,SAKARIAS Leo,PNG,"Born: Jul 07, 1977",B.weight: 66.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 105,69kgMen,CleanJerk,148
Rank: ---,MUNNS Matthew Thomas,AUS,"Born: Feb 24, 1993",B.weight: 69.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 108,69kgMen,CleanJerk,148
Rank: ---,STONE Mitchel,NZL,"Born: Jan 01, 1994",B.weight: 68.80,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 113,69kgMen,CleanJerk,148
Rank: ---,UDIA Toua,PNG,"Born: Dec 07, 1992",B.weight: 67.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 130,69kgMen,CleanJerk,148
Rank: ---,NAZARUDIN Nazarudin,INA,"Born: Jan 01, 1992",B.weight: 68.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 133,69kgMen,CleanJerk,148
Rank: ---,PESALELI Bob,SAM,"Born: Feb 05, 1993",B.weight: 68.25,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 137,69kgMen,CleanJerk,148
Rank: ---,TOROMON Takenibeia,KIR,"Born: Jan 29, 1992",B.weight: 68.70,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 145,69kgMen,CleanJerk,148
Rank: 1,TOROMON Takenibeia,KIR,"Born: Jan 29, 1992",B.weight: 68.70,Group: A,Snatch: 120,CI&Jerk: 145,Total: 265,,69kgMen,Total,148
Rank: 2,PESALELI Bob,SAM,"Born: Feb 05, 1993",B.weight: 68.25,Group: A,Snatch: 98,CI&Jerk: 137,Total: 235,,69kgMen,Total,148
Rank: 3,NAZARUDIN Nazarudin,INA,"Born: Jan 01, 1992",B.weight: 68.85,Group: A,Snatch: 100,CI&Jerk: 133,Total: 233,,69kgMen,Total,148
Rank: 4,UDIA Toua,PNG,"Born: Dec 07, 1992",B.weight: 67.85,Group: A,Snatch: 95,CI&Jerk: 130,Total: 225,,69kgMen,Total,148
Rank: 5,STONE Mitchel,NZL,"Born: Jan 01, 1994",B.weight: 68.80,Group: A,Snatch: 85,CI&Jerk: 113,Total: 198,,69kgMen,Total,148
Rank: 6,MUNNS Matthew Thomas,AUS,"Born: Feb 24, 1993",B.weight: 69.00,Group: A,Snatch: 90,CI&Jerk: 108,Total: 198,,69kgMen,Total,148
Rank: 7,SAKARIAS Leo,PNG,"Born: Jul 07, 1977",B.weight: 66.90,Group: A,Snatch: 90,CI&Jerk: 105,Total: 195,,69kgMen,Total,148
Rank: 8,MOKE Phillip,PNG,"Born: Jan 01, 1992",B.weight: 68.60,Group: A,Snatch: 80,CI&Jerk: 102,Total: 182,,69kgMen,Total,148
Rank: ---,BARROS Jacinto,TLS,"Born: Apr 20, 1979",B.weight: 72.20,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 70,77kgMen,Snatch,148
Rank: ---,DANIELS Jakob David,AUS,"Born: Jun 11, 1995",B.weight: 72.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 75,77kgMen,Snatch,148
Rank: ---,MAIMU Peter,PNG,"Born: Jan 01, 1976",B.weight: 74.15,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 80,77kgMen,Snatch,148
Rank: ---,Mc CONNELL Steve,AUS,"Born: May 27, 1991",B.weight: 74.80,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 110,77kgMen,Snatch,148
Rank: ---,RATCLIFFE Jake,AUS,"Born: Jul 25, 1994",B.weight: 75.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 82,77kgMen,Snatch,148
Rank: ---,GROX Soho,PNG,"Born: Jan 01, 1985",B.weight: 70.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 88,77kgMen,Snatch,148
Rank: ---,PETER Yukio,NRU,"Born: Jan 29, 1984",B.weight: 76.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 157,77kgMen,Snatch,148
Rank: ---,PIT Matthew Siu-Hon,AUS,"Born: Sep 11, 1991",B.weight: 75.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 101,77kgMen,Snatch,148
Rank: ---,HENI Udu,PNG,"Born: Mar 31, 1974",B.weight: 70.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 75,77kgMen,Snatch,148
Rank: ---,MADSEN Mathew Fraser,NZL,"Born: Dec 16, 1991",B.weight: 75.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 102,77kgMen,Snatch,148
Rank: ---,BARROS Jacinto,TLS,"Born: Apr 20, 1979",B.weight: 72.20,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 100,77kgMen,CleanJerk,148
Rank: ---,DANIELS Jakob David,AUS,"Born: Jun 11, 1995",B.weight: 72.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 100,77kgMen,CleanJerk,148
Rank: ---,MAIMU Peter,PNG,"Born: Jan 01, 1976",B.weight: 74.15,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 100,77kgMen,CleanJerk,148
Rank: ---,Mc CONNELL Steve,AUS,"Born: May 27, 1991",B.weight: 74.80,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 130,77kgMen,CleanJerk,148
Rank: ---,RATCLIFFE Jake,AUS,"Born: Jul 25, 1994",B.weight: 75.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 105,77kgMen,CleanJerk,148
Rank: ---,GROX Soho,PNG,"Born: Jan 01, 1985",B.weight: 70.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 108,77kgMen,CleanJerk,148
Rank: ---,PETER Yukio,NRU,"Born: Jan 29, 1984",B.weight: 76.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 190,77kgMen,CleanJerk,148
Rank: ---,PIT Matthew Siu-Hon,AUS,"Born: Sep 11, 1991",B.weight: 75.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 131,77kgMen,CleanJerk,148
Rank: ---,HENI Udu,PNG,"Born: Mar 31, 1974",B.weight: 70.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 105,77kgMen,CleanJerk,148
Rank: ---,MADSEN Mathew Fraser,NZL,"Born: Dec 16, 1991",B.weight: 75.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 150,77kgMen,CleanJerk,148
Rank: 1,PETER Yukio,NRU,"Born: Jan 29, 1984",B.weight: 76.90,Group: A,Snatch: 157,CI&Jerk: 190,Total: 347,,77kgMen,Total,148
Rank: 2,MADSEN Mathew Fraser,NZL,"Born: Dec 16, 1991",B.weight: 75.95,Group: A,Snatch: 102,CI&Jerk: 150,Total: 252,,77kgMen,Total,148
Rank: 3,Mc CONNELL Steve,AUS,"Born: May 27, 1991",B.weight: 74.80,Group: A,Snatch: 110,CI&Jerk: 130,Total: 240,,77kgMen,Total,148
Rank: 4,PIT Matthew Siu-Hon,AUS,"Born: Sep 11, 1991",B.weight: 75.95,Group: A,Snatch: 101,CI&Jerk: 131,Total: 232,,77kgMen,Total,148
Rank: 5,GROX Soho,PNG,"Born: Jan 01, 1985",B.weight: 70.40,Group: A,Snatch: 88,CI&Jerk: 108,Total: 196,,77kgMen,Total,148
Rank: 6,RATCLIFFE Jake,AUS,"Born: Jul 25, 1994",B.weight: 75.85,Group: A,Snatch: 82,CI&Jerk: 105,Total: 187,,77kgMen,Total,148
Rank: 7,HENI Udu,PNG,"Born: Mar 31, 1974",B.weight: 70.95,Group: A,Snatch: 75,CI&Jerk: 105,Total: 180,,77kgMen,Total,148
Rank: 8,MAIMU Peter,PNG,"Born: Jan 01, 1976",B.weight: 74.15,Group: A,Snatch: 80,CI&Jerk: 100,Total: 180,,77kgMen,Total,148
