total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
24,25,25,TAHIROV Zaur,13721,1980-01-01,18.4,M,AZE,A,68.9,69 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,105,110,-112.5,110,132.5,-137.5,-137.5,132.5,242.5
25,27,22,LOHREY Scott,8187,1978-09-17,19.7,M,AUS,A,67.4,69 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,102.5,-107.5,-107.5,102.5,130,135,-140,135,237.5
NA,8,NA,WAGA Sebastian,14766,1978-12-29,19.4,M,POL,A,68.8,69 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,130,-135,-135,130,-140,NA,NA,NA,NA
NA,24,NA,MALAVE Luis,8557,1980-01-01,18.4,M,PUR,A,68.85,69 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-110,110,-115,110,-142.5,-142.5,-142.5,NA,NA
NA,NA,7,SZASZ Kalman,13662,1980-02-13,18.3,M,ROU,A,67.85,69 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-130,-130,-130,NA,155,160,-165,160,NA
NA,NA,NA,ULUGBERDIEV Vapamourat,14341,1978-01-01,20.4,M,TKM,A,67.8,69 kg Men,1,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-125,125,-130,NA,150,-155,-155,NA,NA
1,1,1,SHANG Shichun,12854,1979-04-21,19.1,W,CHN,A,68.65,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,95,100,-102.5,100,125,133.5,NA,133.5,232.5
2,2,2,THONGSUK Pawina,13974,1979-04-18,19.1,W,THA,A,65.3,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,95,-100,-100,95,120,-125,-125,120,215
3,3,3,LIKERECZ Gyongyi,8024,1983-05-28,15,W,HUN,A,67.75,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,87.5,-90,90,90,110,115,-117.5,115,205
4,6,4,"NA An-Na",9791,1978-01-01,20.4,W,KOR,A,64.8,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,80,-85,-85,80,107.5,-112.5,-115,107.5,187.5
5,5,6,CHENG Chi-Yun,2757,1978-10-16,19.6,W,TPE,A,63.05,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-77.5,77.5,80,80,100,102.5,-105,102.5,182.5
6,4,7,MASLOVSKA Vanda,8853,1980-04-21,18.1,W,UKR,A,66.8,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,82.5,-87.5,-87.5,82.5,95,100,-105,100,182.5
7,7,8,KAGEYAMA Miya,6510,1978-05-29,20,W,JPN,A,67.1,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,75,77.5,80,80,95,97.5,100,100,180
8,10,5,MOLDENHAUER Anja,9443,1978-01-20,20.3,W,GER,A,67.4,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,75,-80,-80,75,95,100,105,105,180
9,8,9,BARBARIOL Federica,1523,1978-06-23,19.9,W,ITA,A,68.8,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,75,80,-82.5,80,95,100,-102.5,100,180
10,9,10,PHILLIPS Amanda,11053,1981-07-04,16.9,W,AUS,A,67.95,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,72.5,77.5,-80,77.5,92.5,97.5,-100,97.5,175
11,11,11,DIMITROVA Zlatina,3585,1980-06-05,18,W,BUL,A,64.75,69 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,60,-65,65,65,75,80,-82.5,80,145
1,1,1,YUE Pingtian,15344,1980-01-01,18.4,W,CHN,A,72.6,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,100,-110.5,-110.5,100,130,135,-140.5,135,235
2,2,5,GAFAROVA Aigoul,4508,1978-01-01,20.4,W,RUS,A,71.3,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,85,90,92.5,92.5,-105,105,110,110,202.5
3,3,4,LIN Shu-Ting,8064,1978-10-14,19.6,W,TPE,A,69.4,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-85,85,-90,85,105,110,-112.5,110,195
4,6,2,LASSEN Jean Elizabeth,7739,1980-09-26,17.6,W,CAN,A,73.2,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,80,-85,-85,80,107.5,112.5,-117.5,112.5,192.5
5,7,6,GRATEROL Derling Nohemi,4978,1978-01-01,20.4,W,VEN,A,73.55,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,80,-85,-85,80,100,105,-110,105,185
6,8,7,MARTINEZ Maira,8804,1978-01-01,20.4,W,VEN,A,72.35,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,70,-77.5,77.5,77.5,95,-102.5,102.5,102.5,180
7,5,9,BRITTON Emily,2116,1978-11-30,19.5,W,USA,A,74.3,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,77.5,82.5,-85,82.5,95,97.5,-102.5,97.5,180
8,10,8,KOVACOVA Zuzana,7373,1980-01-14,18.3,W,SVK,A,72.75,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,70,-72.5,75,75,92.5,97.5,-100,97.5,172.5
9,9,10,PENANI Detenamo Rosetta,10910,1980-04-05,18.1,W,NRU,A,72.8,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,72.5,-77.5,77.5,77.5,-95,95,-100,95,172.5
10,4,11,MC EACHERN Charlotte,8957,1981-07-21,16.8,W,CAN,A,74,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,77.5,82.5,-85,82.5,90,-95,-95,90,172.5
11,11,13,MOORE Kristy,9501,1978-01-01,20.4,W,AUS,A,74.5,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-70,70,75,75,85,90,-92.5,90,165
12,13,12,MIKA Agata,9191,1981-08-29,16.7,W,POL,A,74.15,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-70,70,-75,70,-90,90,-95,90,160
13,12,14,WARREN Raelene,14862,1978-02-17,20.2,W,AUS,A,74.35,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,67.5,72.5,-77.5,72.5,-82.5,82.5,-87.5,82.5,155
14,14,15,HERNANDEZ Elizabeth,5531,1978-01-01,20.4,W,MEX,A,75,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,60,65,-70,65,-82.5,82.5,-87.5,82.5,147.5
15,15,16,DIMOU Anna,3587,1981-02-13,17.3,W,GRE,A,73.9,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,57.5,62.5,-65,62.5,75,-80,-80,75,137.5
NA,NA,3,FUJIWARA Hiromi,4471,1978-09-12,19.7,W,JPN,A,74.75,75 kg Women,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-90,-90,-90,NA,107.5,112.5,-115,112.5,NA
1,2,1,WANG Hongyu,14808,1979-04-03,19.1,M,CHN,A,77,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-150,-150,150,150,185,195,-200,195,345
2,1,2,MARKOV Georgi,8744,1978-03-12,20.2,M,BUL,A,74.4,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,150,155.5,157.5,157.5,182.5,-185,185,185,342.5
3,3,3,MOROZOV Alexei,9555,1979-06-21,18.9,M,RUS,A,76.8,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-142.5,142.5,147.5,147.5,175,180,-187.5,180,327.5
4,4,4,SZABO Istvan,13656,1978-11-08,19.5,M,ROU,A,76.35,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,142.5,-147.5,-147.5,142.5,-175,-175,175,175,317.5
5,6,9,AKHADOV Salekh,363,1978-01-01,20.4,M,AZE,A,75.9,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-140,-140,140,140,165,170,-175,170,310
6,8,6,OKSALA Ali,10361,1980-06-13,17.9,M,FIN,A,77,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-132.5,132.5,137.5,137.5,167.5,172.5,-175,172.5,310
7,9,5,BONDAR Volodymyr,1979,1979-01-24,19.3,M,UKR,A,76.6,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,130,135,-140,135,165,170,172.5,172.5,307.5
8,5,13,HOCH Rene,5653,1978-04-11,20.1,M,GER,A,74,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,132.5,137.5,140,140,-162.5,165,-172.5,165,305
9,7,14,CHAPLIN III Oscar,2633,1980-02-22,18.2,M,USA,A,75.65,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,137.5,-142.5,-142.5,137.5,165,-172.5,-172.5,165,302.5
10,12,8,PIENKOWSKI Karol,11085,1979-02-23,19.2,M,POL,A,74.05,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,130,-135,-135,130,165,170,-175,170,300
11,10,12,CHRISTOFORIDIS Christos,2913,1980-12-18,17.4,M,GRE,A,76.8,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,127.5,132.5,-135,132.5,160,165,167.5,167.5,300
12,11,10,GOMEZ Carmona Miguel,4837,1979-05-14,19,M,ESP,A,73.25,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,125,130,-135,130,160,165,167.5,167.5,297.5
13,19,7,HENTSCHEL Ronny,5507,1978-04-14,20.1,M,GER,A,73.6,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,125,-130,-130,125,162.5,167.5,170,170,295
14,15,15,"NAVARRO BATISTA Jose Juan",9946,1981-04-14,17.1,M,ESP,A,76.2,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,125,130,-132.5,130,160,-165,165,165,295
15,20,11,MOHAMED Mahmoud,9373,1979-01-01,19.4,M,EGY,A,74.7,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,125,-130,-130,125,162.5,-167.5,167.5,167.5,292.5
16,16,16,DASKEVICS Anatolijs,3303,1978-09-05,19.7,M,LAT,A,76.4,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,127.5,-132.5,-132.5,127.5,160,165,-170,165,292.5
17,13,17,GALKIN Konstantin,4531,1978-01-01,20.4,M,KAZ,A,74.9,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-130,-130,130,130,150,155,160,160,290
18,14,24,WACHET Robert,14762,1978-04-23,20.1,M,AUT,A,75.4,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,125,-130,130,130,150,155,-157.5,155,285
19,17,22,GARCY Andrew,4623,1978-08-21,19.7,M,USA,A,76.5,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-127.5,-127.5,127.5,127.5,157.5,-162.5,-162.5,157.5,285
20,18,23,TATARU Aurel,13854,1980-09-30,17.6,M,ROU,A,77,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-127.5,-127.5,127.5,127.5,157.5,-162.5,-162.5,157.5,285
21,23,19,TROJCAK Pavol,14180,1980-02-22,18.2,M,SVK,A,76.9,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-122.5,122.5,-127.5,122.5,155,160,-165,160,282.5
22,22,21,DADIS Joseph,3215,1978-09-09,19.7,M,GRE,A,76.15,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,122.5,-127.5,-127.5,122.5,-157.5,-157.5,157.5,157.5,280
23,24,20,KUO Chao-Pi,7520,1978-04-01,20.1,M,TPE,A,74,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-120,120,-127.5,120,157.5,-162.5,-162.5,157.5,277.5
24,21,25,KISOGAWA Akira,7143,1979-05-14,19,M,JPN,A,72.55,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,112.5,117.5,122.5,122.5,145,150,-152.5,150,272.5
25,28,18,DETENAMO Quincy,3509,1979-03-08,19.2,M,NRU,A,76.65,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,112.5,-117.5,-117.5,112.5,-150,150,160,160,272.5
26,25,26,CULTRARO Raffaele,3173,1980-11-26,17.5,M,ITA,A,75.9,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,120,-125,-125,120,150,-155,-155,150,270
27,27,28,PLANK Wolfgang,11156,1978-03-14,20.2,M,AUT,A,75.05,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,115,-120,-120,115,145,-150,-150,145,260
28,26,30,CLEGG Mark,3004,1980-04-14,18.1,M,GBR,A,76.9,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,117.5,-122.5,-122.5,117.5,137.5,142.5,-147.5,142.5,260
29,30,27,GUSEINOV Ilkham,5185,1978-01-01,20.4,M,AZE,A,74.95,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-110,110,-115,110,140,145,-147.5,145,255
30,31,29,CHEN Yu-Ming,2753,1979-12-22,18.4,M,TPE,A,76.5,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,110,-115,-115,110,145,-150,-150,145,255
31,29,31,MARTINEZ Julio,8802,1978-04-05,20.1,M,PUR,A,73.6,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,105,110,-115,110,132.5,-140,140,140,250
32,32,32,MURPHY Keith,9739,1978-08-26,19.7,M,AUS,A,77,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-110,-110,110,110,-140,140,-145,140,250
NA,NA,NA,ANISCHENKO Aleksandr,1004,1979-04-15,19.1,M,BLR,A,75.45,77 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-140,-140,-140,NA,NA,NA,NA,NA,NA
1,2,1,ZHUKOV Sergei,15566,1979-09-07,18.7,M,RUS,A,84.3,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,145,150,155,155,182.5,187.5,192.5,192.5,347.5
2,1,4,TJUKIN Eduard,14023,1976-09-08,21.7,M,RUS,A,83.35,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,155,160,-162.5,160,185,-190,-190,185,345
3,6,2,POKRYVCHAK Valeri,11191,1978-07-04,19.9,M,UKR,A,84.7,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,150,-155,-155,150,-190,-190,192.5,192.5,342.5
4,3,6,FAFARA Krzysztof,4119,1979-01-10,19.4,M,POL,A,84.45,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,147.5,152.5,155,155,175,180,185,185,340
5,4,9,DOBREV Milen,3628,1980-02-22,18.2,M,BUL,A,83.45,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,145,150,152.5,152.5,180,-185,-185,180,332.5
6,9,5,DULGEROGLU Ervin,3758,1979-11-01,18.5,M,TUR,A,83.85,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,142.5,-147.5,-147.5,142.5,180,185,-187.5,185,327.5
7,5,12,FAHLABASHYAN Artur,4121,1979-01-01,19.4,M,ARM,A,84.15,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,142.5,147.5,150,150,175,-180,-180,175,325
8,11,8,MALECKI Radoslaw,8568,1979-12-08,18.4,M,POL,A,84.95,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,135,142.5,-145,142.5,182.5,-190,-190,182.5,325
9,8,11,FARGHL Ahmed,4170,1978-10-19,19.6,M,EGY,A,82.15,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,135,140,142.5,142.5,172.5,177.5,-180,177.5,320
10,14,10,MARTINEZ Santiago,8813,1979-04-19,19.1,M,ESP,A,84.1,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,140,-145,-145,140,170,175,180,180,320
11,7,13,BARRETT Corey,1565,1978-09-05,19.7,M,USA,A,81.6,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,135,140,145,145,162.5,170,-175,170,315
12,12,14,BERSCHAUER Waldemar,1817,1978-10-01,19.6,M,GER,A,82.65,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,135,140,-142.5,140,-170,-170,170,170,310
13,15,15,AHMETOV Bakyt,330,1979-01-01,19.4,M,KGZ,A,82.8,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,132.5,-137.5,137.5,137.5,160,165,170,170,307.5
14,13,23,ILKAEV Ruslan,5994,1979-01-01,19.4,M,KAZ,A,83.5,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,135,140,-145,140,160,-170,-170,160,300
15,17,18,MOURATIDIS Savas,9602,1978-09-01,19.7,M,GRE,A,84.05,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-130,130,135,135,-160,160,165,165,300
16,21,16,SAMADOV Alibay,12394,1982-03-26,16.1,M,AZE,A,84.7,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,125,-130,130,130,165,-170,170,170,300
17,18,21,D ISANTO Alessandro,3195,1978-04-18,20.1,M,ITA,A,84.25,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,130,-135,135,135,157.5,-162.5,162.5,162.5,297.5
18,19,20,KONSTANTINIDIS Vasilis,7298,1982-12-07,15.4,M,GRE,A,84.1,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,127.5,132.5,-135,132.5,155,162.5,-167.5,162.5,295
19,20,22,MURPHY Robert,9741,1978-10-14,19.6,M,USA,A,85,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-127.5,127.5,132.5,132.5,162.5,-170,-170,162.5,295
20,16,25,BARROS Jose Maria,1572,1979-12-31,18.4,M,ARG,A,83.75,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,127.5,132.5,135,135,-157.5,-157.5,157.5,157.5,292.5
21,10,27,RAHMANOV Salim,11491,1978-06-25,19.9,M,UZB,A,84,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,142.5,-147.5,-147.5,142.5,150,-160,NA,150,292.5
22,22,19,WANG Wen-Ruey,14832,1979-09-13,18.7,M,TPE,A,83.85,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,120,125,127.5,127.5,155,160,162.5,162.5,290
23,25,17,MULDER Ben,9668,1978-01-01,20.4,M,AUS,A,81.85,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,117.5,122.5,-125,122.5,160,165,-170,165,287.5
24,24,24,MARIN Wilmer,8728,1978-01-01,20.4,M,VEN,A,84.55,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,125,-130,-130,125,160,-170,-170,160,285
25,23,26,BOZOROV Azam,2064,1979-01-01,19.4,M,UZB,A,84.05,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-125,125,-130,125,150,155,-157.5,155,280
26,26,28,DIRINGA Daniel,3608,1978-08-25,19.7,M,NRU,A,83.6,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,112.5,117.5,-122.5,117.5,145,-152.5,-152.5,145,262.5
NA,NA,3,WANG Hailong,14805,1979-02-05,19.3,M,CHN,A,85,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-150,-150,-150,NA,-190,190,-195,190,NA
NA,NA,7,CHUN Keun-Bae,2944,1978-01-01,20.4,M,KOR,A,84.5,85 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-145,-145,-145,NA,175,185,-190,185,NA
1,3,1,STOYANOV Nikolai,13465,1978-01-24,20.3,M,BUL,A,93.35,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,157.5,162.5,-165,162.5,200,210,NA,210,372.5
2,1,3,SMORCHKOV Vladimir,13212,1980-01-25,18.3,M,RUS,A,93.2,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,157.5,165,170,170,187.5,195,200,200,370
3,4,2,POPOV Angel,11242,1979-05-31,19,M,BUL,A,93.1,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,152.5,-157.5,160,160,192.5,200,-202.5,200,360
4,2,4,PIRKKIO Benjamin,11131,1979-02-02,19.3,M,FIN,A,91.7,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,157.5,162.5,-165,162.5,190,195,-197.5,195,357.5
5,5,5,SEMKINE Nikolai,12735,1978-01-01,20.4,M,RUS,A,93.55,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,155,160,-165,160,185,190,195,195,355
6,9,6,MAKHMUDOV Ulugbek,8539,1978-09-09,19.7,M,UZB,A,91.35,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-150,150,-155,150,182.5,-190,190,190,340
7,8,8,TAO Yuqiang,13826,1981-01-08,17.4,M,CHN,A,90.5,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-145,145,150,150,175,182.5,187.5,187.5,337.5
8,13,7,VLAD Florin,14712,1980-01-01,18.4,M,ROU,A,93.2,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,142.5,147.5,-152.5,147.5,185,-190,190,190,337.5
9,11,10,GYURKOVICS Ferenc,5218,1979-09-03,18.7,M,HUN,A,93.5,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,145,150,-155,150,-175,175,180,180,330
10,6,13,NESHAI Alexander,10010,1979-06-11,18.9,M,BLR,A,89.9,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,140,147.5,152.5,152.5,165,-172.5,175,175,327.5
11,10,12,NEUFELD Waldemar,10013,1978-03-17,20.2,M,GER,A,92.75,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,140,145,150,150,172.5,-177.5,177.5,177.5,327.5
12,12,9,HLAD Roman,5635,1979-05-05,19,M,SVK,A,92.95,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,140,145,147.5,147.5,175,180,-185,180,327.5
13,14,14,ALPAK Gokhan,776,1978-01-01,20.4,M,TUR,A,90.8,94 kg Men,0,1,158,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,-145,145,-152.5,145,165,175,-182.5,175,320
